"","A12.larva","B1.larva","B2.larva","B3.larva","B4.larva","B5.larva","B6.larva","B7.larva","B8.larva","C6.larva","C7.larva","C8.larva"
"XM_022430747.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430748.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430749.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430750.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430751.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430752.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430753.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430754.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430755.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430756.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430758.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430759.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430760.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430761.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430762.1",116,100,146,110,127,136,127,170,102,30,113,160
"XM_022430763.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430764.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430765.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430766.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430767.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430768.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430769.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430770.1",77,72,58,9,0,9,47,100,49,163,126,156
"XM_022430771.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430772.1",333,308,422,378,392,398,284,512,254,192,344,360
"XM_022430773.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430774.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430775.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430776.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430777.1",461,483,708,384,654,728,512,911,585,392,710,803
"XM_022430778.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430779.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430780.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430781.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430782.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430783.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430784.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430785.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430786.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430787.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430788.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430789.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430790.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430791.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430792.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430793.1",71,102,42,26,0,31,68,166,74,226,210,222
"XM_022430794.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430795.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430796.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430797.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430798.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430799.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430800.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430801.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430802.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430803.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430804.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430805.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430806.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430807.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430808.1",81,30,89,92,79,114,101,157,80,68,97,72
"XM_022430809.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430810.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430811.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430812.1",0,0,15,0,0,14,0,14,0,0,0,0
"XM_022430813.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430814.1",54,53,54,60,27,62,55,60,17,38,41,47
"XM_022430815.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430816.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430817.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430818.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430819.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430820.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430821.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430822.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430823.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430824.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430825.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430826.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430827.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430828.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430829.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430830.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430831.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430832.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430833.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430834.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430835.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430836.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430837.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430838.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430839.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430840.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430841.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430842.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430843.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430844.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430845.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430846.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430847.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430848.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430849.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430850.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430851.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430852.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430853.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430854.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430855.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430856.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430857.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430858.1",190,196,255,213,252,214,192,341,196,141,214,329
"XM_022430859.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430860.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430861.1",0,0,0,0,21,48,0,0,0,0,0,0
"XM_022430862.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430863.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430864.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430865.1",95,169,253,193,205,212,77,329,154,0,178,208
"XM_022430866.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430867.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430868.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430869.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430870.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430871.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430872.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430873.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430874.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430875.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430876.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430877.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430878.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430879.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430880.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430881.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430882.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430883.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430884.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430885.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430886.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430887.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430888.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430889.1",0,49,26,47,80,76,0,89,22,25,42,44
"XM_022430890.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430891.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430892.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430893.1",216,214,248,311,297,241,283,399,206,128,223,297
"XM_022430894.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430895.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430896.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430897.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430898.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430899.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430900.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430901.1",41,33,36,38,17,11,49,21,18,17,38,39
"XM_022430902.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430903.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430904.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430905.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430906.1",0,0,0,0,28,76,0,54,0,0,26,29
"XM_022430907.1",67,71,82,85,49,121,73,91,53,72,54,65
"XM_022430908.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430909.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430910.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430911.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430912.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430913.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430914.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430915.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430916.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430917.1",0,38,19,47,43,53,50,66,0,20,19,45
"XM_022430918.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430919.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430920.1",80,37,97,0,117,0,0,144,35,0,38,118
"XM_022430921.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430922.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430923.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430924.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430925.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430926.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430927.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430928.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430929.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430930.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430931.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430932.1",55,104,51,100,95,59,83,57,63,65,62,213
"XM_022430933.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430934.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430935.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430936.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430937.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430938.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430939.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430940.1",59,0,167,0,92,61,0,174,49,0,59,0
"XM_022430941.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430942.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430943.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430944.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430945.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430946.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430947.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430948.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430949.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430950.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430951.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430952.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430953.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430954.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430955.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430956.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430957.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430958.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430959.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430960.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430961.1",158,184,205,248,206,364,324,405,169,135,258,219
"XM_022430962.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430963.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430964.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430965.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430966.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430967.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430968.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430969.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430970.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430971.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430972.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430973.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430974.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430975.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430976.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430977.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430978.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430979.1",0,0,20,18,56,24,25,55,18,21,47,26
"XM_022430980.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430981.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430982.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430983.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430984.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430985.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430986.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430987.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430988.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430989.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430990.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430991.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430992.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430993.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430994.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430995.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430996.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430997.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430998.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022430999.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431000.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431001.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431002.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431003.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431004.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431005.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431006.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431007.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431008.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431009.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431010.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431011.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431012.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431013.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431014.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431015.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431016.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431017.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431018.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431019.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431020.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431021.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431022.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431023.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431024.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431025.1",48,0,68,29,41,66,48,78,0,0,22,59
"XM_022431026.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431027.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431029.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431030.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431031.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431032.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431033.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431034.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431035.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431036.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431037.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431038.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431039.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431040.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431041.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431042.1",0,0,0,22,30,72,0,64,0,0,50,68
"XM_022431043.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431044.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431045.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431046.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431047.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431048.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431049.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431050.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431051.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431052.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431053.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431054.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431055.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431056.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431057.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431058.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431059.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431060.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431061.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431062.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431063.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431064.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431065.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431066.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431067.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431068.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431069.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431070.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431071.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431072.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431073.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431074.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431075.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431076.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431077.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431078.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431079.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431080.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431081.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431082.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431083.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431084.1",0,0,0,0,19,21,19,22,0,0,0,0
"XM_022431085.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431086.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431087.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431088.1",27,26,27,0,0,29,32,71,0,0,57,27
"XM_022431089.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431090.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431091.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431092.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431093.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431094.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431095.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431096.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431097.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431098.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431099.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431100.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431101.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431102.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431103.1",355,153,442,369,376,380,0,483,0,0,338,158
"XM_022431104.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431105.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431106.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431107.1",145,129,189,151,178,159,87,231,112,106,144,177
"XM_022431108.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431109.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431110.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431111.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431112.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431113.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431114.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431115.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431116.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431117.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431118.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431119.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431120.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431121.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431122.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431123.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431124.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431125.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431126.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431127.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431128.1",0,0,122,0,117,160,0,51,0,0,0,66
"XM_022431129.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431130.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431131.1",101,117,116,129,118,119,0,50,0,0,0,111
"XM_022431132.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431133.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431134.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431135.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431136.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431137.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431138.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431139.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431140.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431141.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431142.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431143.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431144.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431145.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431146.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431147.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431148.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431149.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431150.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431151.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431152.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431153.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431154.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431155.1",0,0,0,0,0,0,0,0,0,0,0,0
"XM_022431156.1",446,375,498,389,546,532,271,548,344,321,376,526
"XM_022431157.1",0,0,0,0,0,0,0,0,0,0,0,0
